source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-15 15:00,Gent,Mechelen,2,0,1,0,H,20,6,8,3,13,2,10,11,2,2,0,0,,1.82,3.66,4.58,1.55,2.52,1.96,1.93,1.6,4.5,4.75,1.67,4.51,5.6,1.57,2.63
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-15 17:30,Cercle Brugge,Anderlecht,1,2,1,2,A,8,17,2,6,7,7,9,11,2,0,0,0,,3.99,3.55,1.97,1.99,1.86,1.84,2.06,4.2,3.6,1.8,4.77,3.75,1.87,2.01,1.93
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-15 20:00,Waregem,Club Brugge,0,4,0,1,A,3,20,1,11,3,7,8,10,2,4,0,1,,6.08,4.75,1.49,1.53,2.57,1.96,1.93,11.0,5.0,1.3,11.0,6.0,1.37,1.46,3.04
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-20 19:45,Standard,Oostende,1,0,0,0,H,17,8,5,1,6,3,13,19,4,4,0,1,,1.93,3.93,3.81,1.52,2.62,1.81,2.07,1.8,3.6,4.2,1.95,4.05,4.3,1.53,2.94
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-21 15:15,Seraing,Cercle Brugge,2,1,0,1,H,10,9,5,5,5,3,14,20,2,3,0,0,,2.92,3.48,2.45,1.91,1.94,2.05,1.84,2.62,3.5,2.5,2.98,3.5,2.67,2.01,2.01
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-21 17:30,Oud-Heverlee Leuven,Eupen,1,4,0,2,A,14,21,6,8,2,6,8,12,2,3,0,0,,2.36,3.9,2.79,1.66,2.26,2.08,1.82,2.62,3.8,2.37,2.81,3.94,2.7,1.61,2.52
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-21 19:45,St Truiden,Kortrijk,0,2,0,1,A,24,11,4,2,6,7,16,6,3,3,0,0,,2.76,3.08,2.84,2.03,1.83,1.79,2.12,2.45,3.0,3.2,2.58,3.3,3.2,2.14,1.83
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-22 15:00,Waregem,Charleroi,2,2,1,1,D,20,17,7,4,8,6,10,9,2,1,0,0,,2.99,3.74,2.29,1.69,2.21,1.88,2.0,3.0,3.6,2.2,3.24,3.77,2.3,1.67,2.38
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-22 17:30,Club Brugge,Beerschot VA,3,2,2,1,H,13,9,5,4,8,1,10,16,3,6,1,1,,1.19,7.33,14.43,1.45,2.75,1.89,1.98,1.18,7.0,13.0,1.2,7.9,16.5,1.49,2.85
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-22 20:00,Mechelen,St. Gilloise,3,1,1,1,H,12,13,4,5,6,7,22,12,2,3,0,0,,3.6,3.55,2.08,1.69,2.22,1.91,1.98,4.2,4.0,1.75,4.5,4.08,1.91,1.66,2.41
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-27 19:45,Kortrijk,Mechelen,2,2,0,2,D,9,13,5,4,5,7,9,20,2,3,0,0,,2.48,3.35,3.02,1.68,2.26,2.11,1.81,2.4,3.5,2.8,2.48,3.6,3.08,1.71,2.34
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-28 15:15,Charleroi,Beerschot VA,5,2,1,0,H,24,6,10,3,3,5,15,11,2,5,0,2,,1.74,4.31,4.27,1.82,2.05,2.06,1.84,1.7,3.4,5.0,1.87,4.2,5.0,1.75,2.57
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-28 17:30,Cercle Brugge,St Truiden,0,1,0,1,A,24,7,6,2,9,1,8,12,1,2,0,1,,2.05,3.84,3.43,1.96,1.89,2.06,1.84,2.3,3.4,3.0,2.42,3.5,3.4,2.38,1.8
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-28 17:30,Eupen,Seraing,1,2,0,0,A,15,9,2,4,7,1,8,5,3,1,0,0,,1.69,4.06,4.85,1.65,2.29,2.05,1.85,1.6,4.0,5.25,1.69,4.3,5.53,1.66,2.45
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-28 19:45,St. Gilloise,Standard,4,0,2,0,H,16,10,4,0,2,2,10,17,1,5,0,0,,1.75,3.76,4.9,1.7,2.19,1.94,1.94,1.53,4.2,7.0,1.59,4.6,7.0,1.72,2.33
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-29 12:30,Gent,Club Brugge,6,1,3,0,H,11,7,6,3,1,6,18,12,2,2,0,0,,3.21,3.28,2.37,1.76,2.11,1.78,2.14,3.1,3.25,2.3,3.14,3.4,2.51,2.05,1.94
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-29 15:00,Antwerp,Oud-Heverlee Leuven,2,2,2,0,D,14,22,6,6,7,13,8,10,4,4,0,1,,1.59,3.98,6.09,1.51,2.58,2.06,1.84,1.45,4.2,7.5,1.52,4.86,7.5,1.52,2.88
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-29 17:30,Genk,Anderlecht,1,0,0,0,H,12,16,3,0,3,7,9,8,1,5,0,0,,2.26,3.28,3.43,1.77,2.1,1.81,2.08,2.05,3.4,3.5,2.29,3.77,3.5,1.75,2.69
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-29 20:00,Oostende,Waregem,0,2,0,1,A,22,12,3,6,11,1,13,17,5,3,0,0,,1.8,3.6,4.8,1.51,2.6,2.01,1.88,1.57,4.0,5.75,1.63,4.5,5.75,1.47,2.95
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-10 19:45,Club Brugge,Oostende,3,0,1,0,H,31,4,7,2,10,4,11,14,0,5,0,1,,1.35,5.34,9.26,1.51,2.66,1.79,2.08,1.28,5.75,9.5,1.36,6.1,10.0,1.5,2.95
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-11 15:15,Eupen,Antwerp,0,1,0,0,A,17,14,4,6,7,5,8,9,2,5,0,0,,2.58,3.71,2.48,1.61,2.36,1.81,2.09,3.0,3.4,2.3,3.0,3.82,2.5,1.59,2.52
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-11 17:30,Waregem,Cercle Brugge,2,4,1,0,A,4,17,2,8,2,8,13,7,1,2,1,0,,2.44,3.63,2.67,1.63,2.31,2.03,1.86,3.0,3.5,2.3,3.0,3.71,2.78,1.78,2.29
